Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
AchieveIt Online,enterprise,c:232961,USA,Atlanta,1500000,series-a,28/12/2012
Wellfount,biotech,c:74616,USA,Indianapolis,1700000,series-b,28/12/2012
IntegenX,biotech,c:67924,USA,SF Bay,48840108,series-c+,28/12/2012
Adometry,advertising,c:31683,USA,Austin,8000003,series-c+,28/12/2012
Code On Network Coding,other,c:214387,USA,Boston,541220,venture,28/12/2012
CardiOx,biotech,c:91134,USA,Columbus,362745,venture,28/12/2012
ARCA biopharma,biotech,c:228245,USA,Denver,250000,venture,28/12/2012
Upstart Labs,software,c:181524,USA,Portland,30000,venture,28/12/2012
OpDemand,enterprise,c:142199,USA,Denver,650000,angel,27/12/2012
Proformative,social,c:65844,USA,SF Bay,425000,angel,27/12/2012
Cozi Group,web,c:6340,USA,Seattle,2790818,other,27/12/2012
Vertos Medical,biotech,c:40206,USA,Los Angeles,2052644,other,27/12/2012
MustBin,software,c:231981,USA,unknown,1365000,other,27/12/2012
Derbywire,mobile,c:177017,USA,SF Bay,25000,other,27/12/2012
Juniper Networks,security,c:8750,USA,SF Bay,101759441,series-a,27/12/2012
Thrupoint,software,c:234428,USA,New York,3000004,series-a,27/12/2012
goBalto,software,c:44684,USA,SF Bay,12000000,series-b,27/12/2012
WebFilings,software,c:38077,USA,Des Moines,30234150,venture,27/12/2012
2nd Watch,enterprise,c:234436,USA,Seattle,4154420,venture,27/12/2012
Clover,mobile,c:73808,USA,SF Bay,3300000,venture,27/12/2012
Hubble Telemedical,biotech,c:234421,USA,Knoxville,300000,venture,27/12/2012
piSociety,ecommerce,c:182740,USA,High Point,11600,venture,27/12/2012
Webtalk,social,c:69986,USA,SF Bay,800000,angel,26/12/2012
Boomset,mobile,c:78360,USA,New York,50000,angel,26/12/2012
Aura Biosciences,biotech,c:86189,USA,Boston,3226728,private-equity,26/12/2012
Appconomy,mobile,c:62424,USA,Austin,5866555,series-a,26/12/2012
BuildingIQ,software,c:84647,USA,SF Bay,8873747,venture,26/12/2012
Tonix Pharmaceuticals Holding,biotech,c:234454,USA,New York,3325000,venture,26/12/2012
Hover 3D,software,c:160846,USA,SF Bay,2100000,venture,26/12/2012
i-Human Patients,biotech,c:234449,USA,unknown,2039305,venture,26/12/2012
tastytrade,finance,c:81339,USA,Chicago,2000000,venture,26/12/2012
HG Data Company,analytics,c:161240,USA,Santa Barbara,599998,venture,26/12/2012
Gremln,software,c:69062,USA,Saint Louis,700000,angel,24/12/2012
Blue Calypso,advertising,c:166725,USA,Dallas,350000,other,24/12/2012
IWT,photo_video,c:234723,USA,Denver,25000,other,24/12/2012
Maker Studios,games_video,c:79681,USA,Los Angeles,36000000,series-c+,22/12/2012
Tranzlogic,analytics,c:191104,USA,Los Angeles,700000,venture,22/12/2012
Cognitive Code,software,c:773,USA,Los Angeles,500000,angel,21/12/2012
Kuratur,other,c:147528,USA,Providence,55000,angel,21/12/2012
PhaseRx,biotech,c:38134,USA,Seattle,1500016,other,21/12/2012
Krave-N,mobile,c:234751,USA,Los Angeles,20000,other,21/12/2012
Kinnek,advertising,c:166112,USA,New York,1500000,series-a,21/12/2012
TapClicks,analytics,c:177695,USA,SF Bay,1500000,series-a,21/12/2012
Vobi,mobile,c:138246,USA,Austin,1500000,series-a,21/12/2012
Profitably,web,c:53275,USA,New York,88888,series-b,21/12/2012
23andMe,biotech,c:1062,USA,SF Bay,57949892,series-c+,21/12/2012
Fisoc,finance,c:160682,USA,Austin,5000000,series-c+,21/12/2012
Space Exploration Technologies,transportation,c:33987,USA,Los Angeles,30000000,venture,21/12/2012
DecisionPoint Systems,software,c:65982,USA,Los Angeles,6336000,venture,21/12/2012
Continuuity,analytics,c:147758,USA,SF Bay,5000100,venture,21/12/2012
CNS Therapeutics,biotech,c:172559,USA,Minneapolis,3050000,venture,21/12/2012
SCIenergy,cleantech,c:138104,USA,SF Bay,3000000,venture,21/12/2012
GigSky,mobile,c:157211,USA,SF Bay,2028715,venture,21/12/2012
Incentient,software,c:220355,USA,Plainview,2000000,venture,21/12/2012
Phraxis,medical,c:234770,USA,Minneapolis,1500000,venture,21/12/2012
nanoRETE,biotech,c:234742,USA,Lansing,1188277,venture,21/12/2012
Smart Living Studios,software,c:234736,USA,unknown,127839,venture,21/12/2012
RateElert,finance,c:19976,USA,unknown,75000,venture,21/12/2012
InfoBionic,biotech,c:234768,USA,Boston,969043,angel,20/12/2012
MobileDevHQ,analytics,c:69482,USA,Seattle,650000,angel,20/12/2012
Lagrange Systems,enterprise,c:219114,USA,Denver,559992,angel,20/12/2012
Kite Pharma,biotech,c:70809,USA,Los Angeles,250000,angel,20/12/2012
Mill33,advertising,c:165654,USA,Manchester,145000,angel,20/12/2012
Boomr,software,c:147265,USA,SF Bay,120000,angel,20/12/2012
Good.Co,web,c:193955,USA,SF Bay,118000,angel,20/12/2012
Plandree,travel,c:190954,USA,Providence,50000,angel,20/12/2012
Pigeonly,web,c:230842,USA,SF Bay,30000,angel,20/12/2012
2080 Media,news,c:60175,USA,Atlanta,4300000,other,20/12/2012
FitStar,health,c:181880,USA,SF Bay,1000000,other,20/12/2012
MusclePharm,health,c:234793,USA,Denver,1000000,other,20/12/2012
ShopWell,web,c:30343,USA,SF Bay,840915,other,20/12/2012
Single Cell Technology,biotech,c:234799,USA,SF Bay,323777,other,20/12/2012
Integrated biometrics,other,c:221710,USA,Spartanburg,116000,other,20/12/2012
Within3,health,c:31784,USA,Cleveland,20000000,private-equity,20/12/2012
ClickFox,analytics,c:22988,USA,Atlanta,10000257,private-equity,20/12/2012
Compumatrix,web,c:278256,USA,Salem,400000,private-equity,20/12/2012
StyleSaint,fashion,c:157840,USA,Venice,4300000,series-a,20/12/2012
Tubular Labs,analytics,c:168891,USA,SF Bay,2500000,series-a,20/12/2012
ParkWhiz,software,c:36928,USA,Chicago,2000000,series-a,20/12/2012
Soundtracker,music,c:36885,USA,Washington DC,1400000,series-a,20/12/2012
Cloud Sherpas,enterprise,c:35419,USA,Atlanta,40000000,series-b,20/12/2012
Elcelyx Therapeutics,biotech,c:168048,USA,San Diego,21125008,series-b,20/12/2012
Koding,enterprise,c:41567,USA,SF Bay,7530159,series-b,20/12/2012
Levels Beyond,software,c:184361,USA,Denver,4499999,series-b,20/12/2012
Medrobotics,biotech,c:145407,USA,Raynham,33600000,series-c+,20/12/2012
TubeMogul,advertising,c:567,USA,SF Bay,28657047,series-c+,20/12/2012
uShip,transportation,c:1343,USA,Austin,18000000,series-c+,20/12/2012
Intalio,enterprise,c:17060,USA,SF Bay,8793834,series-c+,20/12/2012
Allakos,biotech,c:234778,USA,SF Bay,9999997,venture,20/12/2012
IFTTT,web,c:142217,USA,SF Bay,7000000,venture,20/12/2012
Eve Biomedical,biotech,c:183757,USA,SF Bay,6002724,venture,20/12/2012
Sightly,advertising,c:169800,USA,Los Angeles,5600000,venture,20/12/2012
NVoicePay,finance,c:234760,USA,Portland,2366432,venture,20/12/2012
en-Gauge,security,c:162248,USA,Boston,2025300,venture,20/12/2012
JumpCloud,enterprise,c:223736,USA,Denver,1200000,venture,20/12/2012
Telerivet,mobile,c:154757,USA,SF Bay,1000000,venture,20/12/2012
Cartasite,mobile,c:61885,USA,Denver,530899,venture,20/12/2012
Siva Therapeutics,biotech,c:234786,USA,Denver,400000,venture,20/12/2012
Labels That Talk,hardware,c:234765,USA,Seattle,45000,venture,20/12/2012
Trustifi,software,c:234846,USA,Las Vegas,1000000,angel,19/12/2012
WeDemand,music,c:164354,USA,New York,975000,angel,19/12/2012
Cold Plasma Medical Technologies,medical,c:235022,USA,Phoenix,905000,angel,19/12/2012
CFO.com,finance,c:47712,USA,New York,600000,angel,19/12/2012
Airband Communications Holdings,mobile,c:17284,USA,Dallas,1579000,other,19/12/2012
Alacritech,enterprise,c:84928,USA,SF Bay,1253000,other,19/12/2012
Corinthian Ophthalmic,biotech,c:225202,USA,TBD,775000,other,19/12/2012
MobileDevHQ,analytics,c:69482,USA,Seattle,400000,other,19/12/2012
VeraLight,medical,c:83696,USA,Albuquerque,200000,other,19/12/2012
Big Live,social,c:45432,USA,SF Bay,175000,other,19/12/2012
Obalon Therapeutics,medical,c:165257,USA,San Diego,5000000,private-equity,19/12/2012
File & ServeXpress Holdings,software,c:235036,USA,Dallas,28260000,series-a,19/12/2012
Airspan Networks,mobile,c:226513,USA,Palm Beach,10000000,series-a,19/12/2012
Verenium,biotech,c:31278,USA,Boston,7309564,series-a,19/12/2012
LUMOback,software,c:163297,USA,SF Bay,5000000,series-a,19/12/2012
CATASYS,biotech,c:217982,USA,Los Angeles,3298500,series-a,19/12/2012
Kamcord,mobile,c:168151,USA,SF Bay,1500000,series-a,19/12/2012
Nor1,software,c:31123,USA,SF Bay,9000000,series-b,19/12/2012
Lithera,biotech,c:216342,USA,San Diego,20600000,series-c+,19/12/2012
Grockit,social,c:280,USA,SF Bay,20000000,venture,19/12/2012
Marinus Pharmaceuticals,biotech,c:25544,USA,Branford,11435690,venture,19/12/2012
Nanomech,nanotech,c:176377,USA,Fayetteville,7100000,venture,19/12/2012
Oink,ecommerce,c:157193,USA,Los Angeles,5560000,venture,19/12/2012
TrovaGene,biotech,c:235066,USA,San Diego,3760000,venture,19/12/2012
Sensus Healthcare,health,c:54747,USA,Palm Beach,2385000,venture,19/12/2012
LifeNexus,hardware,c:69020,USA,SF Bay,2244142,venture,19/12/2012
Catbird,security,c:21143,USA,SF Bay,2000000,venture,19/12/2012
Signifyd,software,c:149735,USA,SF Bay,2000000,venture,19/12/2012
BioHorizons,biotech,c:234801,USA,Birmingham,1500000,venture,19/12/2012
Naviscan,biotech,c:234803,USA,San Diego,1000000,venture,19/12/2012
Alkami Technology,software,c:62762,USA,Dallas,1000000,venture,19/12/2012
Clinicient,software,c:53836,USA,Portland,1000000,venture,19/12/2012
ComponentLab,software,c:235039,USA,Seattle,600000,venture,19/12/2012
Fusion Coolant Systems,cleantech,c:184230,USA,Detroit,551209,venture,19/12/2012
Algaeon,biotech,c:220298,USA,Indianapolis,524999,venture,19/12/2012
iPosi,network_hosting,c:235029,USA,Denver,357956,venture,19/12/2012
Phonologics,software,c:235014,USA,Boston,200000,venture,19/12/2012
Media Temple,network_hosting,c:46216,USA,Los Angeles,1086016,angel,18/12/2012
Exo Labs,mobile,c:185221,USA,Seattle,640000,angel,18/12/2012
iSnap,social,c:164724,USA,Sacramento,400000,angel,18/12/2012
Timbre,mobile,c:171025,USA,Boston,360000,angel,18/12/2012
Pebble,hardware,c:155756,USA,SF Bay,10300000,crowdfunding,18/12/2012
Glue Networks,enterprise,c:70353,USA,Sacramento,1566599,other,18/12/2012
Fruition Partners,enterprise,c:181484,USA,Chicago,12000000,series-a,18/12/2012
OSR Open Systems Resources,software,c:234823,USA,Amherst,2000000,series-a,18/12/2012
Booktrack,software,c:86350,USA,SF Bay,2000000,series-b,18/12/2012
Plex Systems,software,c:35501,USA,Auburn Hlls,30000000,venture,18/12/2012
Exablox,hardware,c:181642,USA,SF Bay,22000000,venture,18/12/2012
Trevi Therapeutics,biotech,c:234810,USA,unknown,6564102,venture,18/12/2012
Thetis Pharmaceuticals,biotech,c:85758,USA,Southport,5665730,venture,18/12/2012
Noom,mobile,c:56859,USA,New York,2600000,venture,18/12/2012
Sharklet Technologies,biotech,c:234829,USA,Denver,2004554,venture,18/12/2012
RallyPoint.com,social,c:179702,USA,Boston,1000000,angel,17/12/2012
Tindie,other,c:174642,USA,SF Bay,500000,angel,17/12/2012
Flipps,mobile,c:163752,USA,Uniondale,457835,angel,17/12/2012
Proxy Technologies,software,c:234839,USA,Washington DC,122368,angel,17/12/2012
Teamwork Retail,software,c:234835,USA,Tampa,1000000,other,17/12/2012
BUYSTAND,ecommerce,c:186780,USA,Raleigh-Durham,450000,other,17/12/2012
Unbound Concepts,education,c:234848,USA,Washington DC,50000,other,17/12/2012
Urban Compass,web,c:181433,USA,New York,8000000,series-a,17/12/2012
PowWowHR,enterprise,c:193711,USA,Atlanta,2150000,series-a,17/12/2012
Naurex,biotech,c:76046,USA,Chicago,38000000,series-b,17/12/2012
Offerpop,web,c:50264,USA,New York,5700000,series-b,17/12/2012
Regado Biosciences,biotech,c:37966,USA,Raleigh-Durham,51000000,series-c+,17/12/2012
MC10,health,c:37241,USA,Boston,10000000,series-c+,17/12/2012
Sound Pharmaceuticals,biotech,c:234842,USA,Seattle,1515105,venture,17/12/2012
Weston Software,software,c:60545,USA,Westport,1077460,venture,17/12/2012
Wordlock,hardware,c:262311,USA,SF Bay,520000,venture,17/12/2012
SunnyBump,ecommerce,c:189724,USA,Chicago,375000,angel,15/12/2012
Notice Kiosk,search,c:73444,USA,New York,300000,angel,15/12/2012
Cinemacraft,photo_video,c:72845,USA,SF Bay,210000,angel,15/12/2012
BellaDati,analytics,c:224514,USA,Chicago,3000000,series-a,15/12/2012
Kaleio,social,c:184187,USA,Los Angeles,600000,angel,14/12/2012
popexpert,education,c:213934,USA,SF Bay,450000,angel,14/12/2012
Kaleio,social,c:184187,USA,Los Angeles,200000,angel,14/12/2012
ShareThis,social,c:3147,USA,SF Bay,1500000,other,14/12/2012
Protea Biosciences Group,biotech,c:217945,USA,Morgantown,915000,other,14/12/2012
Carmell Therapeutics,biotech,c:37898,USA,Pittsburg,410797,other,14/12/2012
NexDefense,security,c:234981,USA,SF Bay,125000,other,14/12/2012
St. Renatus,medical,c:146461,USA,Fort Collins,100000,other,14/12/2012
Cerulean Pharma,biotech,c:28369,USA,Boston,13000000,private-equity,14/12/2012
ikaSystems,enterprise,c:40312,USA,Boston,12492730,private-equity,14/12/2012
Urjanet,enterprise,c:84072,USA,Atlanta,2000000,series-b,14/12/2012
VuCOMP,medical,c:235020,USA,Dallas,5000000,venture,14/12/2012
Pivotal Systems,semiconductor,c:45622,USA,SF Bay,4600000,venture,14/12/2012
EasilyDo,mobile,c:147913,USA,SF Bay,4300000,venture,14/12/2012
Karmasphere,analytics,c:45478,USA,SF Bay,3499999,venture,14/12/2012
Stipple,advertising,c:53453,USA,SF Bay,3000000,venture,14/12/2012
Dr. TATTOFF,health,c:44353,USA,Los Angeles,1456086,venture,14/12/2012
Mobile System 7,mobile,c:200766,USA,Washington DC,751204,venture,14/12/2012
HydroPoint Data Systems,analytics,c:11574,USA,SF Bay,750000,venture,14/12/2012
CipherGraph Networks,enterprise,c:144037,USA,SF Bay,200000,venture,14/12/2012
CNS Response,biotech,c:225094,USA,Los Angeles,135846,venture,14/12/2012
Vinobo,hospitality,c:234979,USA,unknown,135000,venture,14/12/2012
Sooligan,web,c:167364,USA,SF Bay,15000,venture,14/12/2012
BuzzTable,mobile,c:151813,USA,New York,1000000,angel,13/12/2012
Blueseed,travel,c:136044,USA,SF Bay,300000,angel,13/12/2012
REPP,web,c:173835,USA,Cincinnati,50000,angel,13/12/2012
TetraLogic Pharmaceuticals,biotech,c:54058,USA,Philadelphia,5000000,other,13/12/2012
KineMed,medical,c:32433,USA,SF Bay,1039850,other,13/12/2012
PatientKeeper,software,c:13645,USA,Boston,900000,other,13/12/2012
Neuralieve,medical,c:39679,USA,SF Bay,132500,other,13/12/2012
Totsy,ecommerce,c:36634,USA,New York,28723204,private-equity,13/12/2012
Zerve,ecommerce,c:190962,USA,New York,12000000,series-a,13/12/2012
CloudVelocity,enterprise,c:181169,USA,SF Bay,5000000,series-a,13/12/2012
Plizy,photo_video,c:76543,USA,SF Bay,4000000,series-a,13/12/2012
IDSS Holdings,security,c:235080,USA,New York,3000000,series-a,13/12/2012
Canopy Labs,analytics,c:167328,USA,SF Bay,1500000,series-a,13/12/2012
prollie,analytics,c:181207,USA,New York,500000,series-a,13/12/2012
Vdopia,advertising,c:30178,USA,SF Bay,3391862,series-b,13/12/2012
WhipTail,enterprise,c:147164,USA,Whippany,31000000,series-c+,13/12/2012
Jibe Mobile,mobile,c:6944,USA,SF Bay,8300000,venture,13/12/2012
Applied DNA Sciences,security,c:183668,USA,Stony Brook,2000000,venture,13/12/2012
SpotHero,web,c:65439,USA,Chicago,2000000,venture,13/12/2012
ROXIMITY,mobile,c:145535,USA,Denver,100000,venture,13/12/2012
Ninua,web,c:7009,USA,SF Bay,200000,angel,12/12/2012
Zillow,real_estate,c:959,USA,Seattle,4128000,post-ipo,12/12/2012
River Vision Development,software,c:181162,USA,New York,17000000,series-a,12/12/2012
Galera Therapeutics,biotech,c:77511,USA,Philadelphia,11000000,series-a,12/12/2012
ZenPayroll,software,c:180928,USA,SF Bay,6100000,series-a,12/12/2012
Koozoo,mobile,c:181166,USA,SF Bay,2500000,series-a,12/12/2012
DriveFactor,analytics,c:235096,USA,Glen Allen,2049999,series-a,12/12/2012
NatureBox,ecommerce,c:149227,USA,SF Bay,2000000,series-a,12/12/2012
HelloFresh,hospitality,c:181037,USA,New York,10000000,series-b,12/12/2012
One Kings Lane,ecommerce,c:21125,USA,SF Bay,50000000,series-c+,12/12/2012
Stion,cleantech,c:23976,USA,SF Bay,25000000,venture,12/12/2012
Schrodinger,biotech,c:46892,USA,New York,20000000,venture,12/12/2012
Swan Valley Medical,medical,c:235070,USA,unknown,5270180,venture,12/12/2012
Linkable Networks,advertising,c:59491,USA,Boston,4085477,venture,12/12/2012
Health Elements,health,c:235047,USA,unknown,4000000,venture,12/12/2012
Waspit,other,c:51112,USA,New York,3000000,venture,12/12/2012
ZetaRx Biosciences,biotech,c:237666,USA,Seattle,2000000,venture,12/12/2012
Camgian Microsystems,semiconductor,c:235058,USA,unknown,700000,venture,12/12/2012
Black Chair Group,software,c:235105,USA,Charlotte,576000,venture,12/12/2012
Yotta280,enterprise,c:235107,USA,Jacksonville,40000,venture,12/12/2012
Apptentive,mobile,c:156251,USA,Seattle,1200000,angel,11/12/2012
Material Wrld,ecommerce,c:180919,USA,New York,780000,angel,11/12/2012
Pervasive Health,analytics,c:223755,USA,Chicago,1593787,other,11/12/2012
Miner,mobile,c:246116,USA,New York,75000,other,11/12/2012
Meshfire,software,c:235913,USA,Seattle,50000,other,11/12/2012
Duetto,software,c:150482,USA,SF Bay,10100000,series-a,11/12/2012
GlassPoint Solar,cleantech,c:36850,USA,SF Bay,26000000,series-b,11/12/2012
InSightec,medical,c:180761,USA,Dallas,30900000,series-c+,11/12/2012
Propel,cleantech,c:160451,USA,SF Bay,11000200,series-c+,11/12/2012
Judicata,legal,c:180962,USA,SF Bay,2000000,venture,11/12/2012
IDX Corp,manufacturing,c:200064,USA,Saint Louis,1050000,venture,11/12/2012
Redux,games_video,c:2512,USA,SF Bay,1000000,venture,11/12/2012
Robot App Store,mobile,c:137414,USA,SF Bay,250000,venture,11/12/2012
Muzzley,software,c:208380,USA,SF Bay,1000000,angel,10/12/2012
Testive,education,c:145464,USA,Boston,500000,angel,10/12/2012
"map2app, Inc.",mobile,c:81645,USA,SF Bay,65000,angel,10/12/2012
BookBag,mobile,c:181227,USA,Chico,10000,angel,10/12/2012
beBetter Health,health,c:209841,USA,Chicago,1609173,other,10/12/2012
CARDFREE,mobile,c:180613,USA,SF Bay,10000000,series-a,10/12/2012
Pica8,software,c:180751,USA,SF Bay,6600000,series-a,10/12/2012
23andMe,biotech,c:1062,USA,SF Bay,50000000,series-c+,10/12/2012
Wayfair,ecommerce,c:4520,USA,Boston,36000000,venture,10/12/2012
Coveo,enterprise,c:2893,USA,Chicago,18000000,venture,10/12/2012
Delivery Agent,ecommerce,c:630,USA,SF Bay,5000000,venture,10/12/2012
Broadcastr,mobile,c:64461,USA,New York,2574556,venture,10/12/2012
AFCell Medical,biotech,c:230732,USA,Philadelphia,1000000,venture,10/12/2012
MONTAJ,mobile,c:166949,USA,New York,437500,venture,10/12/2012
AeroFS,enterprise,c:80585,USA,SF Bay,5500000,series-a,09/12/2012
Vendscreen,hardware,c:145389,USA,Portland,8400000,venture,09/12/2012
Datacastle,enterprise,c:13720,USA,Seattle,3000000,venture,09/12/2012
Collective Intellect,enterprise,c:4394,USA,Denver,937385,angel,07/12/2012
Evisors,education,c:58630,USA,New York,850000,angel,07/12/2012
LaunchKey,security,c:174070,USA,Las Vegas,750000,angel,07/12/2012
LiveNinja,messaging,c:142109,USA,Miami,500000,angel,07/12/2012
Memrise,education,c:78271,USA,Columbus,5100000,series-a,07/12/2012
Udemy,education,c:31591,USA,SF Bay,12000000,series-b,07/12/2012
Wright Therapy Products,manufacturing,c:83448,USA,Pittsburg,3000000,series-b,07/12/2012
Cloudera,enterprise,c:12272,USA,SF Bay,65000000,series-c+,07/12/2012
Tendril,software,c:16436,USA,Denver,15000000,venture,07/12/2012
DB3 Mobile,mobile,c:219209,USA,Boise,349994,angel,06/12/2012
Bugcrowd,security,c:183785,USA,SF Bay,50000,angel,06/12/2012
Diagnostic Imaging International,biotech,c:235083,USA,Las Vegas,1865000,other,06/12/2012
Bioconnect Systems,biotech,c:235100,USA,Philadelphia,1485794,other,06/12/2012
Conservis,software,c:235093,USA,Minneapolis,1000002,other,06/12/2012
Cloudvue Technologies,hardware,c:239960,USA,SF Bay,400000,other,06/12/2012
PokitDok,mobile,c:164337,USA,SF Bay,200000,other,06/12/2012
Applied BioCode,biotech,c:235095,USA,Los Angeles,1250000,private-equity,06/12/2012
Avelas Biosciences,biotech,c:180096,USA,San Diego,7650000,series-a,06/12/2012
Visualase,biotech,c:78590,USA,Houston,3000000,series-a,06/12/2012
o9 Solutions,enterprise,c:235084,USA,Dallas,3000000,series-a,06/12/2012
